"","lakeid","year4","sampledate","gearid","spname","length","weight","sex"
"6658","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6659","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6660","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6661","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6662","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6663","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6664","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6665","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6666","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6667","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6668","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6669","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6670","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6671","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6672","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6673","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6674","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6675","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6676","TR",1999,"7/27/1999","VGN025","CISCO",136,NA,NA
"6677","TR",1999,"7/26/1999","VGN019","CISCO",137,NA,NA
"6678","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6679","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6680","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6681","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6682","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6683","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6684","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6685","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6686","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6687","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6688","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6689","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6690","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6691","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6692","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6693","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6694","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6695","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6696","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6697","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6698","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6699","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6700","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6701","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6702","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6703","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6704","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6705","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6706","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6707","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6708","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6709","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6710","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6711","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6712","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6713","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6714","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6715","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6716","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6717","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6718","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6719","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6720","TR",1999,"7/26/1999","VGN025","CISCO",137,NA,NA
"6721","TR",1999,"7/26/1999","VGN032","CISCO",137,NA,NA
"6722","TR",1999,"7/26/1999","VGN032","CISCO",137,NA,NA
"6723","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6724","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6725","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6726","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6727","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6728","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6729","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6730","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6731","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6732","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6733","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6734","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6735","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6736","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6737","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6738","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6739","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6740","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6741","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6742","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6743","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6744","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6745","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6746","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6747","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6748","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6749","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6750","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6751","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6752","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6753","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6754","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6755","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6756","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6757","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6758","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6759","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6760","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6761","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6762","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6763","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6764","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6765","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6766","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6767","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6768","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6769","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6770","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6771","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6772","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6773","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6774","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6775","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6776","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6777","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6778","TR",1999,"7/27/1999","VGN025","CISCO",137,NA,NA
"6779","TR",1999,"7/26/1999","VGN019","CISCO",138,NA,NA
"6780","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6781","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6782","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6783","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6784","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6785","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6786","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6787","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6788","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6789","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6790","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6791","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6792","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6793","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6794","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6795","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6796","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6797","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6798","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6799","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6800","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6801","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6802","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6803","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6804","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6805","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6806","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6807","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6808","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6809","TR",1999,"7/26/1999","VGN025","CISCO",138,NA,NA
"6810","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6811","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6812","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6813","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6814","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6815","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6816","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6817","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6818","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6819","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6820","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6821","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6822","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6823","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6824","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6825","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6826","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6827","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6828","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6829","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6830","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6831","TR",1999,"7/27/1999","VGN025","CISCO",138,NA,NA
"6832","TR",1999,"7/28/1999","ELFISH","CISCO",138,NA,NA
"6833","TR",1999,"7/26/1999","VGN025","CISCO",139,NA,NA
"6834","TR",1999,"7/26/1999","VGN025","CISCO",139,NA,NA
"6835","TR",1999,"7/26/1999","VGN025","CISCO",139,NA,NA
"6836","TR",1999,"7/26/1999","VGN025","CISCO",139,NA,NA
"6837","TR",1999,"7/26/1999","VGN025","CISCO",139,NA,NA
"6838","TR",1999,"7/26/1999","VGN025","CISCO",139,NA,NA
"6839","TR",1999,"7/26/1999","VGN025","CISCO",139,NA,NA
"6840","TR",1999,"7/26/1999","VGN025","CISCO",139,NA,NA
"6841","TR",1999,"7/27/1999","VGN025","CISCO",139,NA,NA
"6842","TR",1999,"7/27/1999","VGN025","CISCO",139,NA,NA
"6843","TR",1999,"7/27/1999","VGN025","CISCO",139,NA,NA
"6844","TR",1999,"7/27/1999","VGN025","CISCO",139,NA,NA
"6845","TR",1999,"7/27/1999","VGN025","CISCO",139,NA,NA
"6846","TR",1999,"7/27/1999","VGN025","CISCO",139,NA,NA
"6847","TR",1999,"7/27/1999","VGN025","CISCO",139,NA,NA
"6848","TR",1999,"7/27/1999","VGN025","CISCO",139,NA,NA
"6849","TR",1999,"7/27/1999","VGN025","CISCO",139,NA,NA
"6850","TR",1999,"7/27/1999","VGN025","CISCO",139,NA,NA
"6851","TR",1999,"7/27/1999","VGN025","CISCO",139,NA,NA
"6852","TR",1999,"7/26/1999","VGN019","CISCO",140,NA,NA
"6853","TR",1999,"7/26/1999","VGN025","CISCO",140,NA,NA
"6854","TR",1999,"7/26/1999","VGN025","CISCO",140,NA,NA
"6855","TR",1999,"7/26/1999","VGN025","CISCO",140,NA,NA
"6856","TR",1999,"7/26/1999","VGN025","CISCO",140,NA,NA
"6857","TR",1999,"7/26/1999","VGN025","CISCO",140,NA,NA
"6858","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6859","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6860","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6861","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6862","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6863","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6864","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6865","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6866","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6867","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6868","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6869","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6870","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6871","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6872","TR",1999,"7/27/1999","VGN025","CISCO",140,NA,NA
"6873","TR",1999,"7/26/1999","VGN025","CISCO",141,NA,NA
"6874","TR",1999,"7/26/1999","VGN025","CISCO",141,NA,NA
"6875","TR",1999,"7/26/1999","VGN025","CISCO",141,NA,NA
"6876","TR",1999,"7/26/1999","VGN025","CISCO",141,NA,NA
"6877","TR",1999,"7/26/1999","VGN032","CISCO",141,NA,NA
"6878","TR",1999,"7/27/1999","VGN025","CISCO",141,NA,NA
"6879","TR",1999,"7/27/1999","VGN025","CISCO",141,NA,NA
"6880","TR",1999,"7/27/1999","VGN025","CISCO",141,NA,NA
"6881","TR",1999,"7/27/1999","VGN025","CISCO",141,NA,NA
"6882","TR",1999,"7/27/1999","VGN025","CISCO",141,NA,NA
"6883","TR",1999,"7/27/1999","VGN025","CISCO",141,NA,NA
"6884","TR",1999,"7/27/1999","VGN025","CISCO",141,NA,NA
"6885","TR",1999,"7/27/1999","VGN025","CISCO",141,NA,NA
"6886","TR",1999,"7/27/1999","VGN025","CISCO",141,NA,NA
"6887","TR",1999,"7/26/1999","VGN025","CISCO",142,NA,NA
"6888","TR",1999,"7/26/1999","VGN025","CISCO",142,NA,NA
"6889","TR",1999,"7/26/1999","VGN025","CISCO",142,NA,NA
"6890","TR",1999,"7/26/1999","VGN025","CISCO",142,NA,NA
"6891","TR",1999,"7/26/1999","VGN025","CISCO",142,NA,NA
"6892","TR",1999,"7/26/1999","VGN025","CISCO",142,NA,NA
"6893","TR",1999,"7/26/1999","VGN025","CISCO",142,NA,NA
"6894","TR",1999,"7/26/1999","VGN025","CISCO",142,NA,NA
"6895","TR",1999,"7/26/1999","VGN025","CISCO",142,NA,NA
"6896","TR",1999,"7/27/1999","VGN025","CISCO",142,NA,NA
"6897","TR",1999,"7/27/1999","VGN025","CISCO",142,NA,NA
"6898","TR",1999,"7/27/1999","VGN025","CISCO",142,NA,NA
"6899","TR",1999,"7/27/1999","VGN032","CISCO",142,NA,NA
"6900","TR",1999,"7/26/1999","VGN025","CISCO",143,NA,NA
"6901","TR",1999,"7/26/1999","VGN025","CISCO",143,NA,NA
"6902","TR",1999,"7/27/1999","VGN025","CISCO",143,NA,NA
"6903","TR",1999,"7/27/1999","VGN025","CISCO",143,NA,NA
"6904","TR",1999,"7/26/1999","VGN025","CISCO",144,NA,NA
"6905","TR",1999,"7/26/1999","VGN032","CISCO",144,NA,NA
"6906","TR",1999,"7/26/1999","VGN025","CISCO",145,NA,NA
"6907","TR",1999,"7/26/1999","VGN025","CISCO",145,NA,NA
"6908","TR",1999,"7/26/1999","VGN032","CISCO",145,NA,NA
"6909","TR",1999,"7/27/1999","VGN025","CISCO",145,NA,NA
"6910","TR",1999,"7/27/1999","VGN025","CISCO",145,NA,NA
"6911","TR",1999,"7/27/1999","VGN025","CISCO",145,NA,NA
"6912","TR",1999,"7/27/1999","VGN032","CISCO",145,NA,NA
"6913","TR",1999,"7/27/1999","VGN032","CISCO",148,NA,NA
"6914","TR",1999,"7/27/1999","VGN032","CISCO",151,NA,NA
"6915","TR",1999,"7/26/1999","VGN032","CISCO",152,NA,NA
"6916","TR",1999,"7/26/1999","VGN032","CISCO",152,NA,NA
"6917","TR",1999,"7/26/1999","VGN032","CISCO",152,NA,NA
"6918","TR",1999,"7/27/1999","VGN025","CISCO",152,NA,NA
"6919","TR",1999,"7/27/1999","VGN032","CISCO",152,NA,NA
"6920","TR",1999,"7/27/1999","VGN032","CISCO",152,NA,NA
"6921","TR",1999,"7/26/1999","VGN025","CISCO",154,NA,NA
"6922","TR",1999,"7/26/1999","VGN032","CISCO",154,NA,NA
"6923","TR",1999,"7/27/1999","VGN032","CISCO",154,NA,NA
"6924","TR",1999,"7/27/1999","VGN032","CISCO",154,NA,NA
"6925","TR",1999,"7/27/1999","VGN032","CISCO",154,NA,NA
"6926","TR",1999,"7/26/1999","VGN032","CISCO",155,NA,NA
"6927","TR",1999,"7/26/1999","VGN032","CISCO",155,NA,NA
"6928","TR",1999,"7/27/1999","VGN032","CISCO",155,NA,NA
"6929","TR",1999,"7/27/1999","VGN032","CISCO",155,NA,NA
"6930","TR",1999,"7/26/1999","VGN032","CISCO",156,NA,NA
"6931","TR",1999,"7/26/1999","VGN032","CISCO",156,NA,NA
"6932","TR",1999,"7/26/1999","VGN032","CISCO",156,NA,NA
"6933","TR",1999,"7/26/1999","VGN032","CISCO",156,NA,NA
"6934","TR",1999,"7/27/1999","VGN032","CISCO",156,NA,NA
"6935","TR",1999,"7/27/1999","VGN032","CISCO",156,NA,NA
"6936","TR",1999,"7/27/1999","VGN032","CISCO",156,NA,NA
"6937","TR",1999,"7/26/1999","VGN032","CISCO",157,NA,NA
"6938","TR",1999,"7/26/1999","VGN032","CISCO",157,NA,NA
"6939","TR",1999,"7/26/1999","VGN032","CISCO",157,NA,NA
"6940","TR",1999,"7/26/1999","VGN032","CISCO",157,NA,NA
"6941","TR",1999,"7/27/1999","VGN032","CISCO",157,NA,NA
"6942","TR",1999,"7/27/1999","VGN032","CISCO",157,NA,NA
"6943","TR",1999,"7/27/1999","VGN032","CISCO",157,NA,NA
"6944","TR",1999,"7/26/1999","VGN032","CISCO",158,NA,NA
"6945","TR",1999,"7/26/1999","VGN032","CISCO",158,NA,NA
"6946","TR",1999,"7/26/1999","VGN032","CISCO",158,NA,NA
"6947","TR",1999,"7/26/1999","VGN032","CISCO",158,NA,NA
"6948","TR",1999,"7/26/1999","VGN032","CISCO",158,NA,NA
"6949","TR",1999,"7/26/1999","VGN032","CISCO",158,NA,NA
"6950","TR",1999,"7/26/1999","VGN032","CISCO",158,NA,NA
"6951","TR",1999,"7/26/1999","VGN032","CISCO",158,NA,NA
"6952","TR",1999,"7/26/1999","VGN032","CISCO",158,NA,NA
"6953","TR",1999,"7/26/1999","VGN032","CISCO",158,NA,NA
"6954","TR",1999,"7/26/1999","VGN032","CISCO",158,NA,NA
"6955","TR",1999,"7/26/1999","VGN032","CISCO",158,NA,NA
"6956","TR",1999,"7/27/1999","VGN032","CISCO",158,NA,NA
"6957","TR",1999,"7/27/1999","VGN032","CISCO",158,NA,NA
"6958","TR",1999,"7/27/1999","VGN032","CISCO",158,NA,NA
"6959","TR",1999,"7/26/1999","VGN032","CISCO",159,NA,NA
"6960","TR",1999,"7/26/1999","VGN032","CISCO",159,NA,NA
"6961","TR",1999,"7/26/1999","VGN032","CISCO",159,NA,NA
"6962","TR",1999,"7/27/1999","VGN032","CISCO",159,NA,NA
"6963","TR",1999,"7/27/1999","VGN032","CISCO",159,NA,NA
"6964","TR",1999,"7/27/1999","VGN032","CISCO",159,NA,NA
"6965","TR",1999,"7/27/1999","VGN032","CISCO",159,NA,NA
"6966","TR",1999,"7/26/1999","VGN032","CISCO",160,NA,NA
"6967","TR",1999,"7/26/1999","VGN032","CISCO",160,NA,NA
"6968","TR",1999,"7/26/1999","VGN032","CISCO",160,NA,NA
"6969","TR",1999,"7/26/1999","VGN032","CISCO",160,NA,NA
"6970","TR",1999,"7/26/1999","VGN032","CISCO",160,NA,NA
"6971","TR",1999,"7/26/1999","VGN032","CISCO",160,NA,NA
"6972","TR",1999,"7/26/1999","VGN032","CISCO",160,NA,NA
"6973","TR",1999,"7/26/1999","VGN032","CISCO",160,NA,NA
"6974","TR",1999,"7/26/1999","VGN032","CISCO",160,NA,NA
"6975","TR",1999,"7/27/1999","VGN032","CISCO",160,NA,NA
"6976","TR",1999,"7/27/1999","VGN032","CISCO",160,NA,NA
"6977","TR",1999,"7/27/1999","VGN032","CISCO",160,NA,NA
"6978","TR",1999,"7/27/1999","VGN032","CISCO",160,NA,NA
"6979","TR",1999,"7/26/1999","VGN032","CISCO",161,NA,NA
"6980","TR",1999,"7/26/1999","VGN032","CISCO",161,NA,NA
"6981","TR",1999,"7/26/1999","VGN032","CISCO",161,NA,NA
"6982","TR",1999,"7/26/1999","VGN032","CISCO",161,NA,NA
"6983","TR",1999,"7/26/1999","VGN032","CISCO",161,NA,NA
"6984","TR",1999,"7/26/1999","VGN032","CISCO",161,NA,NA
"6985","TR",1999,"7/26/1999","VGN032","CISCO",161,NA,NA
"6986","TR",1999,"7/26/1999","VGN032","CISCO",161,NA,NA
"6987","TR",1999,"7/26/1999","VGN032","CISCO",161,NA,NA
"6988","TR",1999,"7/26/1999","VGN032","CISCO",161,NA,NA
"6989","TR",1999,"7/26/1999","VGN032","CISCO",161,NA,NA
"6990","TR",1999,"7/26/1999","VGN032","CISCO",161,NA,NA
"6991","TR",1999,"7/27/1999","VGN032","CISCO",161,NA,NA
"6992","TR",1999,"7/27/1999","VGN032","CISCO",161,NA,NA
"6993","TR",1999,"7/27/1999","VGN032","CISCO",161,NA,NA
"6994","TR",1999,"7/27/1999","VGN032","CISCO",161,NA,NA
"6995","TR",1999,"7/27/1999","VGN032","CISCO",161,NA,NA
"6996","TR",1999,"7/27/1999","VGN032","CISCO",161,NA,NA
"6997","TR",1999,"7/27/1999","VGN032","CISCO",161,NA,NA
"6998","TR",1999,"7/26/1999","VGN032","CISCO",162,NA,NA
"6999","TR",1999,"7/26/1999","VGN032","CISCO",162,NA,NA
"7000","TR",1999,"7/26/1999","VGN032","CISCO",162,NA,NA
"7001","TR",1999,"7/27/1999","VGN032","CISCO",162,NA,NA
"7002","TR",1999,"7/27/1999","VGN032","CISCO",162,NA,NA
"7003","TR",1999,"7/27/1999","VGN032","CISCO",162,NA,NA
"7004","TR",1999,"7/26/1999","VGN025","CISCO",163,NA,NA
"7005","TR",1999,"7/26/1999","VGN032","CISCO",163,NA,NA
"7006","TR",1999,"7/26/1999","VGN032","CISCO",163,NA,NA
"7007","TR",1999,"7/26/1999","VGN032","CISCO",163,NA,NA
"7008","TR",1999,"7/26/1999","VGN032","CISCO",163,NA,NA
"7009","TR",1999,"7/26/1999","VGN032","CISCO",163,NA,NA
"7010","TR",1999,"7/26/1999","VGN032","CISCO",163,NA,NA
"7011","TR",1999,"7/26/1999","VGN032","CISCO",163,NA,NA
"7012","TR",1999,"7/27/1999","VGN032","CISCO",163,NA,NA
"7013","TR",1999,"7/27/1999","VGN032","CISCO",163,NA,NA
"7014","TR",1999,"7/27/1999","VGN032","CISCO",163,NA,NA
"7015","TR",1999,"7/27/1999","VGN032","CISCO",163,NA,NA
"7016","TR",1999,"7/27/1999","VGN032","CISCO",163,NA,NA
"7017","TR",1999,"7/27/1999","VGN032","CISCO",163,NA,NA
"7018","TR",1999,"7/27/1999","VGN032","CISCO",163,NA,NA
"7019","TR",1999,"7/27/1999","VGN032","CISCO",163,NA,NA
"7020","TR",1999,"7/26/1999","VGN032","CISCO",164,NA,NA
"7021","TR",1999,"7/26/1999","VGN032","CISCO",164,NA,NA
"7022","TR",1999,"7/26/1999","VGN032","CISCO",164,NA,NA
"7023","TR",1999,"7/27/1999","VGN032","CISCO",164,NA,NA
"7024","TR",1999,"7/27/1999","VGN032","CISCO",164,NA,NA
"7025","TR",1999,"7/27/1999","VGN032","CISCO",164,NA,NA
"7026","TR",1999,"7/26/1999","VGN032","CISCO",165,NA,NA
"7027","TR",1999,"7/26/1999","VGN032","CISCO",165,NA,NA
"7028","TR",1999,"7/26/1999","VGN032","CISCO",165,NA,NA
"7029","TR",1999,"7/26/1999","VGN032","CISCO",165,NA,NA
"7030","TR",1999,"7/26/1999","VGN032","CISCO",165,NA,NA
"7031","TR",1999,"7/27/1999","VGN032","CISCO",165,NA,NA
"7032","TR",1999,"7/27/1999","VGN032","CISCO",165,NA,NA
"7033","TR",1999,"7/27/1999","VGN032","CISCO",165,NA,NA
"7034","TR",1999,"7/27/1999","VGN032","CISCO",165,NA,NA
"7035","TR",1999,"7/27/1999","VGN032","CISCO",165,NA,NA
"7036","TR",1999,"7/27/1999","VGN032","CISCO",165,NA,NA
"7037","TR",1999,"7/27/1999","VGN032","CISCO",165,NA,NA
"7038","TR",1999,"7/27/1999","VGN032","CISCO",165,NA,NA
"7039","TR",1999,"7/27/1999","VGN032","CISCO",165,NA,NA
"7040","TR",1999,"7/27/1999","VGN032","CISCO",165,NA,NA
"7041","TR",1999,"7/27/1999","VGN032","CISCO",165,NA,NA
"7042","TR",1999,"7/26/1999","VGN032","CISCO",166,NA,NA
"7043","TR",1999,"7/26/1999","VGN032","CISCO",166,NA,NA
"7044","TR",1999,"7/26/1999","VGN032","CISCO",166,NA,NA
"7045","TR",1999,"7/26/1999","VGN032","CISCO",166,NA,NA
